CONGRESS 2012 to 2020 in MICHIGAN
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Mississippi,N/A,2016,District 1,1,20120101,"206,455","Kelly, Trent",Incumbent,"83,947","Owens, Jacob",Challenger,Libertarian,"6,181","Wilson, Chase",Challenger,"3,840","122,508",R,2.06,71.09,28.91,"The other vote was: Toole, Cathy (Reform) 3,840"
House,Mississippi,N/A,2014,District 1,1,20120101,"102,622","Nunnelee, Alan",Incumbent,"43,713","Dickey, Ron E.",Challenger,Libertarian,"3,830","Bedwell, Danny",Challenger,946,"58,909",R,2.53,70.13,29.87,"The other vote was: Walley, Lajena (Reform) 946"
House,Mississippi,N/A,2012,District 1,1,20120101,"186,760","Nunnelee, Alan",Incumbent,"114,076","Morris, Brad",Challenger,Libertarian,"3,584","Bedwell, Danny",Challenger,"4,757","72,684",R,1.16,62.08,37.92,"The other vote was: Bourland, Jim R. (Constitution) 2,390; Potts, Chris (Reform) 2,367"
House,Mississippi,N/A,2018,District 2,2,20120101,N/A,N/A,N/A,"158,921","Thompson, Bennie",Incumbent,Independent,"48,104","Ray, Troy",Challenger,"14,354","110,817",D,21.73,.00,100.00,"The other vote was: Harris, Irving (Reform) 14,354"
House,Mississippi,N/A,2016,District 2,2,20120101,"83,542","Bouie, John II",Challenger,"192,343","Thompson, Bennie",Incumbent,Independent,"6,918","Ray, Troy",Challenger,"3,823","108,801",D,2.41,30.28,69.72,"The other vote was: McLeod, Johnny (Reform) 3,823"
House,Mississippi,N/A,2014,District 2,2,20120101,N/A,N/A,N/A,"100,688","Thompson, Bennie",Incumbent,Independent,"36,465","Ray, Troy",Challenger,"11,493","64,223",D,24.53,.00,100.00,"The other vote was: Shoemake, Shelley (Reform) 11,493"
House,Mississippi,N/A,2012,District 2,2,20120101,"99,160","Marcy, Bill",Challenger,"214,978","Thompson, Bennie",Incumbent,Independent,"4,605","Williams, Cobby Mondale",Challenger,"1,501","115,818",D,1.44,31.57,68.43,"The other vote was: Williams, Lajena (Reform) 1,501"
House,Mississippi,N/A,2018,District 3,3,20120101,"160,284","Guest, Michael",Challenger,"96,461","Evans, Michael",Challenger,Reform,"2,526","Holland, Matthew",Challenger,N/A,"63,823",R,.97,62.43,37.57,
House,Mississippi,N/A,2016,District 3,3,20120101,"209,490","Harper, Gregg",Incumbent,"96,101","Quinn, Dennis C.",Challenger,Veterans Party of America,"8,696","Gerrard, Roger",Challenger,"2,158","113,389",R,2.75,68.55,31.45,"The other vote was: Sheets, Lajena (Reform) 2,158"
House,Mississippi,N/A,2014,District 3,3,20120101,"117,771","Harper, Gregg",Incumbent,"47,744","Magee, Douglas MacArthur",Challenger,Independent,"3,890","Gerrard, Roger",Challenger,"1,541","70,027",R,2.28,71.15,28.85,"The other vote was: Washer, Barbara Dale (Reform) 1,541"
House,Mississippi,N/A,2012,District 3,3,20120101,"234,717","Harper, Gregg",Incumbent,N/A,N/A,N/A,Reform,"58,605","Pannell, John Luke",Challenger,N/A,"176,112",R,19.98,100.00,.00,
House,Mississippi,N/A,2018,District 4,4,20120101,"152,633","Palazzo, Steven",Incumbent,"68,787","Anderson, Jeramey",Challenger,Reform,"2,312","Sheets, Lajena",Challenger,N/A,"83,846",R,1.03,68.93,31.07,
House,Mississippi,N/A,2016,District 4,4,20120101,"181,323","Palazzo, Steven",Incumbent,"77,505","Gladney, Mark",Challenger,Libertarian,"14,687","McCluskey, Richard Blake",Challenger,"5,264","103,818",R,5.27,70.06,29.94,"The other vote was: O'Hara, Shawn (Reform) 5,264"
House,Mississippi,N/A,2014,District 4,4,20120101,"108,776","Palazzo, Steven",Incumbent,"37,869","Moore, Matt",Challenger,Independent,"3,684","Burleson, Cindy",Challenger,"5,247","70,907",R,2.37,74.18,25.82,"The other vote was: Robinson, Joey (Libertarian) 3,473; Jackson, Eli (Reform) 917; Reich, Ed (Independent) 857"
House,Mississippi,N/A,2012,District 4,4,20120101,"182,998","Palazzo, Steven",Incumbent,"82,344","Moore, Matt",Challenger,Libertarian,"17,982","Williams, Ron",Challenger,"2,108","100,654",R,6.30,68.97,31.03,"The other vote was: Claunch, Robert (Reform) 2,108"
,
,
,
CONGRESS 2012 to 2020 in MISSOURI
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Missouri,N/A,2018,District 1,1,20120101,"45,867","Vroman, Robert",Challenger,"219,781","Clay, William Lacy Jr.",Incumbent,Libertarian,"8,727","Cunningham, Robb E.",Challenger,N/A,"173,914",D,3.18,17.27,82.73,
House,Missouri,N/A,2016,District 1,1,20120101,"62,714","Bailey, Steven G.",Challenger,"236,993","Clay, William Lacy Jr.",Incumbent,Libertarian,"14,317","Cunningham, Robb E.",Challenger,N/A,"174,279",D,4.56,20.93,79.07,
House,Missouri,N/A,2014,District 1,1,20120101,"35,273","Elder, Daniel J.",Challenger,"119,315","Clay, William Lacy Jr.",Incumbent,Libertarian,"8,906","Cunningham, Robb E.",Challenger,N/A,"84,042",D,5.45,22.82,77.18,
House,Missouri,N/A,2012,District 1,1,20120101,"60,832","Hamlin, Robyn",Challenger,"267,927","Clay, William Lacy Jr.",Incumbent,Libertarian,"11,824","Cunningham, Robb E.",Challenger,N/A,"207,095",D,3.47,18.50,81.50,
House,Missouri,N/A,2018,District 2,2,20120101,"192,477","Wagner, Ann",Incumbent,"177,611","VanOstran, Cort",Challenger,Libertarian,"4,229","Kirk, Larry A.",Challenger,"1,749","14,866",R,1.12,52.01,47.99,"The other vote was: Arnold, David (Green) 1,740; Newhouse, Ken (Write-in) 9"
House,Missouri,N/A,2016,District 2,2,20120101,"241,954","Wagner, Ann",Incumbent,"155,689","Otto, Bill",Challenger,Libertarian,"11,758","Higgins, Jim",Challenger,"3,895","86,265",R,2.84,60.85,39.15,"The other vote was: Arnold, David (Green) 3,895"
House,Missouri,N/A,2014,District 2,2,20120101,"148,191","Wagner, Ann",Incumbent,"75,384","Lieber, Arthur",Challenger,Libertarian,"7,542","Slantz, Bill",Challenger,N/A,"72,807",R,3.26,66.28,33.72,
House,Missouri,N/A,2012,District 2,2,20120101,"236,971","Wagner, Ann",Challenger,"146,272","Koenen, Glenn",Challenger,Libertarian,"9,193","Slantz, Bill",Challenger,"2,012","90,699",R,2.33,61.83,38.17,"The other vote was: Zorikova, Anatol (Constitution) 2,012"
House,Missouri,N/A,2018,District 3,3,20120101,"211,243","Luetkemeyer, Blaine",Incumbent,"106,589","Geppert, Katy",Challenger,Libertarian,"6,776","Stolle, Donald V.",Challenger,N/A,"104,654",R,2.09,66.46,33.54,
House,Missouri,N/A,2016,District 3,3,20120101,"249,865","Luetkemeyer, Blaine",Incumbent,"102,891","Miller, Kevin",Challenger,Libertarian,"11,962","Hogan, Dan",Challenger,"3,615","146,974",R,3.25,70.83,29.17,"The other vote was: Simmons, Doanita (Constitution) 3,605; Davis, Harold (Write-in) 10"
House,Missouri,N/A,2014,District 3,3,20120101,"130,940","Luetkemeyer, Blaine",Incumbent,"52,021","Denton, Courtney",Challenger,Libertarian,"8,593","Hedrick, Steven",Challenger,66,"78,919",R,4.48,71.57,28.43,"The other vote was: Davis, Harold (Write-in) 66"
House,Missouri,N/A,2012,District 3,3,20120101,"214,843","Luetkemeyer, Blaine",Incumbent,"111,189","Mayer, Eric C.",Challenger,Libertarian,"12,353","Wilson, Steven",Challenger,N/A,"103,654",R,3.65,65.90,34.10,
House,Missouri,N/A,2018,District 4,4,20120101,"190,138","Hartzler, Vicky",Incumbent,"95,968","Hoagenson, Renee",Challenger,Libertarian,"7,210","Bliss, Mark",Challenger,N/A,"94,170",R,2.46,66.46,33.54,
House,Missouri,N/A,2016,District 4,4,20120101,"225,348","Hartzler, Vicky",Incumbent,"92,510","Christensen, Gordon",Challenger,Libertarian,"14,376","Bliss, Mark",Challenger,N/A,"132,838",R,4.33,70.90,29.10,
House,Missouri,N/A,2014,District 4,4,20120101,"120,014","Hartzler, Vicky",Incumbent,"46,464","Irvin, Nate A.",Challenger,Libertarian,"9,793","Young, Herschel",Challenger,15,"73,550",R,5.56,72.09,27.91,"The other vote was: Cowan, Gregory A. (Write-in) 15"
House,Missouri,N/A,2012,District 4,4,20120101,"192,237","Hartzler, Vicky",Incumbent,"113,120","Hensley, Teresa",Challenger,Libertarian,"10,407","Holbrook, Thomas",Challenger,"2,959","79,117",R,3.27,62.95,37.05,"The other vote was: Cowan, Greg (Constitution) 2,959"
House,Missouri,N/A,2018,District 5,5,20120101,"101,069","Turk, Jacob",Challenger,"175,019","Cleaver, Emanuel II",Incumbent,Libertarian,"4,725","Howell, Alexander",Challenger,"2,972","73,950",D,1.66,36.61,63.39,"The other vote was: Copeland, Maurice (Green) 2,091; Fredland, E. C. (Constitution) 876; Marshall, Patrick E. (Write-in) 5"
House,Missouri,N/A,2016,District 5,5,20120101,"123,771","Turk, Jacob",Challenger,"190,766","Cleaver, Emanuel II",Incumbent,Libertarian,"9,733","Welborn, Roy",Challenger,N/A,"66,995",D,3.00,39.35,60.65,
House,Missouri,N/A,2014,District 5,5,20120101,"69,071","Turk, Jacob",Challenger,"79,256","Cleaver, Emanuel II",Incumbent,Libertarian,"5,308","Welborn, Roy",Challenger,N/A,"10,185",D,3.45,46.57,53.43,
House,Missouri,N/A,2012,District 5,5,20120101,"122,149","Turk, Jacob",Challenger,"200,290","Cleaver, Emanuel II",Incumbent,Libertarian,"8,497","Langkraehr, Randall D.",Challenger,6,"78,141",D,2.57,37.88,62.12,"The other vote was: Feagle, Andrew (Write-in) 6"
House,Missouri,N/A,2018,District 6,6,20120101,"199,796","Graves, Samuel B. Jr.",Incumbent,"97,660","Martin, Henry",Challenger,Libertarian,"7,953","Hogan, Dan",Challenger,N/A,"102,136",R,2.60,67.17,32.83,
House,Missouri,N/A,2016,District 6,6,20120101,"238,388","Graves, Samuel B. Jr.",Incumbent,"99,692","Blackwell, David M.",Challenger,Libertarian,"8,123","Monchil, Russ Lee",Challenger,"4,241","138,696",R,2.32,70.51,29.49,"The other vote was: Diel, Mike (Green) 4,241"
House,Missouri,N/A,2014,District 6,6,20120101,"124,616","Graves, Samuel B. Jr.",Incumbent,"55,157","Hedge, W.A.",Challenger,Libertarian,"7,197","Monchil, Russ Lee",Challenger,N/A,"69,459",R,3.85,69.32,30.68,
House,Missouri,N/A,2012,District 6,6,20120101,"216,906","Graves, Samuel B. Jr.",Incumbent,"108,503","Yarber, Kyle",Challenger,Libertarian,"8,279","Monchil, Russ Lee",Challenger,N/A,"108,403",R,2.48,66.66,33.34,
House,Missouri,N/A,2018,District 7,7,20120101,"196,343","Long, Billy",Incumbent,"89,190","Schoolcraft, Jamie",Challenger,Libertarian,"10,920","Brixey, Benjamin T.",Challenger,2,"107,153",R,3.68,68.76,31.24,"The other vote was: Deines, Shawn (Write-in) 2"
House,Missouri,N/A,2016,District 7,7,20120101,"228,692","Long, Billy",Incumbent,"92,756","Williams, Genevieve",Challenger,Libertarian,"17,153","Brixey, Benjamin T.",Challenger,6,"135,936",R,5.07,71.14,28.86,"The other vote was: Thomsen, Amber (Write-in) 6"
House,Missouri,N/A,2014,District 7,7,20120101,"104,054","Long, Billy",Incumbent,"47,282","Evans, Jim",Challenger,Libertarian,"12,584","Craig, Kevin",Challenger,37,"56,772",R,7.68,68.76,31.24,"The other vote was: Bruce, Nikolas (Write-in) 32; Hagerty, John C. (Write-in) 3; Lindstedt, Martin (Write-in) 2"
House,Missouri,N/A,2012,District 7,7,20120101,"203,565","Long, Billy",Incumbent,"98,498","Evans, Jim",Challenger,Libertarian,"16,668","Craig, Kevin",Challenger,9,"105,067",R,5.23,67.39,32.61,"The other vote was: Brown, Kenneth Joe (Write-in) 9"
House,Missouri,N/A,2018,District 8,8,20120101,"194,042","Smith, Jason",Incumbent,"66,151","Ellis, Kathy",Challenger,Libertarian,"4,206","Shell, Jonathan",Challenger,N/A,"127,891",R,1.59,74.58,25.42,
House,Missouri,N/A,2016,District 8,8,20120101,"229,792","Smith, Jason",Incumbent,"70,009","Cowell, Dave",Challenger,Libertarian,"9,070","Shell, Jonathan",Challenger,N/A,"159,783",R,2.94,76.65,23.35,
House,Missouri,N/A,2014,District 8,8,20120101,"106,124","Smith, Jason",Incumbent,"38,721","Stocker, Barbara Hamill",Challenger,Independent,"6,821","Hampton, Terry Lynn",Challenger,"7,558","67,403",R,4.28,73.27,26.73,"The other vote was: Enyart, Doug (Constitution) 3,799; Vandeven, Rick (Libertarian) 3,759"
House,Missouri,N/A,2012,District 8,8,20120101,"216,083","Emerson, Jo Ann",Incumbent,"73,755","Rushin, Jack",Challenger,Libertarian,"10,553","Vandeven, Rick",Challenger,N/A,"142,328",R,3.51,74.55,25.45,
,
,
,
CONGRESS 2012 to 2020 in MONTANA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Montana,N/A,2018,At Large,1,19921231,"256,661","Gianforte, Greg",Incumbent,"233,284","Williams, Kathleen",Challenger,Libertarian,"14,476","Swanson, Elinor",Challenger,N/A,"23,377",R,2.87,52.39,47.61,
House,Montana,N/A,2016,At Large,1,19921231,"285,358","Zinke, Ryan",Incumbent,"205,919","Juneau, Denise",Challenger,Libertarian,"16,554","Breckenridge, Rick",Challenger,N/A,"79,439",R,3.26,58.08,41.92,
House,Montana,N/A,2014,At Large,1,19921231,"203,871","Zinke, Ryan",Challenger,"148,690","Lewis, John",Challenger,Libertarian,"15,402","Fellows, Mike",Challenger,N/A,"55,181",R,4.19,57.83,42.17,
House,Montana,N/A,2012,At Large,1,19921231,"255,468","Daines, Steve",Challenger,"204,939","Gillan, Kim",Challenger,Libertarian,"19,333","Kaiser, David",Challenger,N/A,"50,529",R,4.03,55.49,44.51,
,
,
,
CONGRESS 2012 to 2020 in NEBRASKA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Nebraska,N/A,2018,District 1,1,20120101,"141,712","Fortenberry, Jeff",Incumbent,"93,069","McClure, Jessica",Challenger,N/A,N/A,N/A,N/A,N/A,"48,643",R,.00,60.36,39.64,
House,Nebraska,N/A,2016,District 1,1,20120101,"189,771","Fortenberry, Jeff",Incumbent,"83,467","Wik, Daniel M.",Challenger,N/A,N/A,N/A,N/A,N/A,"106,304",R,.00,69.45,30.55,
House,Nebraska,N/A,2014,District 1,1,20120101,"123,219","Fortenberry, Jeff",Incumbent,"55,838","Crawford, Dennis P.",Challenger,N/A,N/A,N/A,N/A,N/A,"67,381",R,.00,68.82,31.18,
House,Nebraska,N/A,2012,District 1,1,20120101,"174,889","Fortenberry, Jeff",Incumbent,"81,206","Reiman, Korey L.",Challenger,N/A,N/A,N/A,N/A,N/A,"93,683",R,.00,68.29,31.71,
House,Nebraska,N/A,2018,District 2,2,20120101,"126,715","Bacon, Don",Incumbent,"121,770","Eastman, Kara",Challenger,N/A,N/A,N/A,N/A,N/A,"4,945",R,.00,51.00,49.00,
House,Nebraska,N/A,2016,District 2,2,20120101,"141,066","Bacon, Don",Challenger,"137,602","Ashford, Brad",Incumbent,Libertarian,"9,640","Laird, Steven C.",Challenger,N/A,"3,464",R,3.34,50.62,49.38,
House,Nebraska,N/A,2014,District 2,2,20120101,"78,157","Terry, Lee",Incumbent,"83,872","Ashford, Brad",Challenger,Libertarian,"9,021","Laird, Steven C.",Challenger,459,"5,715",D,5.26,48.24,51.76,The other vote was: Write-In (Write-in) 459
House,Nebraska,N/A,2012,District 2,2,20120101,"133,964","Terry, Lee",Incumbent,"129,767","Ewing, John W. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,197",R,.00,50.80,49.20,
House,Nebraska,N/A,2018,District 3,3,20120101,"163,650","Smith, Adrian",Incumbent,"49,654","Theobald, Paul",Challenger,N/A,N/A,N/A,N/A,N/A,"113,996",R,.00,76.72,23.28,
House,Nebraska,N/A,2016,District 3,3,20120101,"226,907","Smith, Adrian",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"226,907",R,.00,100.00,.00,
House,Nebraska,N/A,2014,District 3,3,20120101,"139,440","Smith, Adrian",Incumbent,"45,524","Sullivan, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"93,916",R,.00,75.39,24.61,
House,Nebraska,N/A,2012,District 3,3,20120101,"187,423","Smith, Adrian",Incumbent,"65,266","Sullivan, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"122,157",R,.00,74.17,25.83,
,
,
,
CONGRESS 2012 to 2020 in NEVADA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Nevada,N/A,2018,District 1,1,20120101,"46,978","Bentley, Joyce",Challenger,"100,707","Titus, Dina",Incumbent,Independent American,"2,454","Garfield, Dan",Challenger,"2,062","53,729",D,1.61,31.81,68.19,"The other vote was: Strawder, Robert (Libertarian) 2,062"
House,Nevada,N/A,2016,District 1,1,20120101,"54,174","Perry, Mary",Challenger,"116,537","Titus, Dina",Incumbent,Non Partisan,"13,897","D'Silva, Reuben",Challenger,"3,744","62,363",D,7.38,31.73,68.27,"The other vote was: Bakari, Kamau (Independent American) 3,744"
House,Nevada,N/A,2014,District 1,1,20120101,"30,413","Teijeiro, Annette",Challenger,"45,643","Titus, Dina",Incumbent,Libertarian,"2,617","Charles, Richard",Challenger,"1,626","15,230",D,3.26,39.99,60.01,"The other vote was: Bakari, Kamau (Independent American) 1,626"
House,Nevada,N/A,2012,District 1,1,20120101,"56,521","Edwards, Chris",Challenger,"113,967","Titus, Dina",Challenger,Libertarian,"4,645","Pojunis, William Bill",Challenger,"4,145","57,446",D,2.59,33.15,66.85,"The other vote was: Vaughan, Stan (Independent American) 4,145"
House,Nevada,N/A,2018,District 2,2,20120101,"167,435","Amodei, Mark",Incumbent,"120,102","Koble, Clint",Challenger,N/A,N/A,N/A,N/A,N/A,"47,333",R,.00,58.23,41.77,
House,Nevada,N/A,2016,District 2,2,20120101,"182,676","Amodei, Mark",Incumbent,"115,722","Evans, H.D.",Challenger,Independent American,"8,693","Everhart, John H",Challenger,"6,245","66,954",R,2.77,61.22,38.78,"The other vote was: Knight, Drew (Independent) 6,245"
House,Nevada,N/A,2014,District 2,2,20120101,"122,402","Amodei, Mark",Incumbent,"52,016","Spees, Kristen",Challenger,Independent American,"11,792","Hansen, Janine",Challenger,N/A,"70,386",R,6.33,70.18,29.82,
House,Nevada,N/A,2012,District 2,2,20120101,"162,213","Amodei, Mark",Incumbent,"102,019","Koepnick, Samuel",Challenger,Independent,"11,166","Haines, Michael L.",Challenger,"6,051","60,194",R,3.97,61.39,38.61,"The other vote was: Russell, Best (Independent American) 6,051"
House,Nevada,N/A,2018,District 3,3,20120101,"122,566","Tarkanian, Danny",Challenger,"148,501","Lee, Susie",Challenger,Libertarian,"4,555","Brown, Steve",Challenger,"10,546","25,935",D,1.59,45.22,54.78,"The other vote was: Goossen, David (No Party) 3,627; Vickers, Harry L. (Independent American) 3,481; Eisner, Gil  (No Party) 1,887; Gumina, Tony (No Party) 1,551"
House,Nevada,N/A,2016,District 3,3,20120101,"142,926","Tarkanian, Danny",Challenger,"146,869","Rosen, Jacky",Incumbent,Independent American,"11,602","Markowitz, Warren",Challenger,"9,566","3,943",D,3.73,49.32,50.68,"The other vote was: Goossen, David (Independent) 9,566"
House,Nevada,N/A,2014,District 3,3,20120101,"88,528","Heck, Joe",Incumbent,"52,644","Bilbray, Erin",Challenger,Independent,"1,637","Goossen, David",Challenger,"2,910","35,884",R,1.12,62.71,37.29,"The other vote was: Kimmick, Randy (Libertarian) 1,566; St. John, Steven (Independent) 1,344"
House,Nevada,N/A,2012,District 3,3,20120101,"137,244","Heck, Joe",Incumbent,"116,823","Oceguera, John",Challenger,Independent,"12,856","Murphy, Jim",Challenger,"5,600","20,421",R,4.72,54.02,45.98,"The other vote was: Jones, Tom (Independent American) 5,600"
House,Nevada,N/A,2018,District 4,4,20120101,"102,748","Hardy, Cresent",Challenger,"121,962","Horsford, Steven A.",Challenger,Independent American,"3,180","Markowitz, Warren",Challenger,"6,978","19,214",D,1.35,45.72,54.28,"The other vote was: Smith, Rodney (No Party) 2,733; Luckner, Gregg (Libertarian) 2,213; McGonigle, Dean (No Party) 2,032"
House,Nevada,N/A,2016,District 4,4,20120101,"118,328","Hardy, Cresent",Incumbent,"128,985","Kihuen, Ruben",Challenger,Libertarian,"10,206","Brown, Steve",Challenger,"8,327","10,657",D,3.84,47.85,52.15,"The other vote was: Little, Mike (Independent) 8,327"
House,Nevada,N/A,2014,District 4,4,20120101,"63,466","Hardy, Cresent",Challenger,"59,844","Horsford, Steven A.",Incumbent,Libertarian,"4,119","Brown, Steve",Challenger,"3,352","3,622",R,3.15,51.47,48.53,"The other vote was: Best, Russell (Independent American) 3,352"
House,Nevada,N/A,2012,District 4,4,20120101,"101,261","Tarkanian, Danny",Challenger,"120,501","Horsford, Steven A.",Challenger,Independent American,"9,389","Fitzgibbons, Floyd",Challenger,"9,341","19,240",D,3.90,45.66,54.34,"The other vote was: Silvestri, Joseph (Libertarian) 9,341"
,
,
,
CONGRESS 2012 to 2020 in NEW HAMPSHIRE
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,New Hampshire,N/A,2018,District 1,1,20120101,"130,996","Edwards, Eddie",Challenger,"155,884"," Pappas, Chris",Challenger,Libertarian,"4,048","Belforti, Dan",Challenger,111,"24,888",D,1.39,45.66,54.34,The other vote was: Scattered Write-In (Write-in) 111
House,New Hampshire,N/A,2016,District 1,1,20120101,"157,176","Guinta, Frank C.",Incumbent,"162,080","Shea-Porter, Carol",Challenger,Independent,"34,735","O'Connor, Shawn P.",Challenger,"11,993","4,904",D,9.49,49.23,50.77,"The other vote was: Kelly, Brendan (Independent) 6,074; Lombardo, Robert (Libertarian) 5,507; Scatter (Write-in) 194; Potucek, John (Write-in) 163; Ashooh, Richard (Write-in) 55"
House,New Hampshire,N/A,2014,District 1,1,20120101,"125,508","Guinta, Frank C.",Challenger,"116,769","Shea-Porter, Carol",Incumbent,Write-in,459,Write-In,Challenger,N/A,"8,739",R,.19,51.80,48.20,
House,New Hampshire,N/A,2012,District 1,1,20120101,"158,659","Guinta, Frank C.",Incumbent,"171,650","Shea-Porter, Carol",Challenger,Libertarian,"14,521","Kelly, Brendan",Challenger,192,"12,991",D,4.21,48.03,51.97,The other vote was: Scattered Write-In (Write-in) 192
House,New Hampshire,N/A,2018,District 2,2,20120101,"117,990"," Negron , Steve",Challenger,"155,358","Kuster, Ann McLane",Incumbent,Libertarian,"6,206"," O'Donnell, Justin Francis",Challenger,151,"37,368",D,2.22,43.16,56.84,The other vote was: Scattered Write-In (Write-in) 151
House,New Hampshire,N/A,2016,District 2,2,20120101,"158,973","Lawrence, James",Challenger,"174,495","Kuster, Ann McLane",Incumbent,Independent,"17,088","Babiarz, John J.",Challenger,237,"15,522",D,4.87,47.67,52.33,The other vote was: Scatter (Write-in) 237
House,New Hampshire,N/A,2014,District 2,2,20120101,"106,871","Garcia, Marilinda",Challenger,"130,700","Kuster, Ann McLane",Incumbent,Write-in,613,Write-In,Challenger,N/A,"23,829",D,.26,44.98,55.02,
House,New Hampshire,N/A,2012,District 2,2,20120101,"152,977","Bass, Charles",Incumbent,"169,275","Kuster, Ann McLane",Challenger,Libertarian,"14,936","Macia, Hardy",Challenger,206,"16,298",D,4.43,47.47,52.53,The other vote was: Scattered Write-In (Write-in) 206
,
,
,
CONGRESS 2012 to 2020 in NEW JERSEY
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,New Jersey,N/A,2018,District 1,1,20120101,"87,617","Dilks, Paul",Challenger,"169,628","Norcross, Donald",Incumbent,Libertarian,"2,821","Shapiro, Robert",Challenger,"3,352","82,011",D,1.07,34.06,65.94,"The other vote was: Hamlin, Paul (We Deserve Better) 2,368; Kabir, Mohammad (Your Voice Hard) 984"
House,New Jersey,N/A,2016,District 1,1,20120101,"112,388","Patterson, Bob",Challenger,"183,231","Norcross, Donald",Incumbent,We Deserve Better,"5,473","Tomaszewski, Scot John",Challenger,"4,381","70,843",D,1.79,38.02,61.98,"The other vote was: Sihr, William F. IV (Libertarian) 2,410; Berman, Mike (AmericanIndependents.Org) 1,971"
House,New Jersey,N/A,2014,District 1,1,20120101,"64,073","Cobb, Garry W.",Challenger,"93,315","Norcross, Donald",Challenger,We Deserve Better,"1,784","Tomaszewski, Scot John",Challenger,"3,320","29,242",D,1.10,40.71,59.29,"The other vote was: Shapiro, Robert (Stop Boss Politics) 1,134; Chapman, Margaret (Change is Needed) 1,103; Berman, Mike (Of the People) 634; Letton, Donald E. (Democrat-Republican) 449"
House,New Jersey,N/A,2012,District 1,1,20120101,"92,459","Horton, Gregory W.",Challenger,"210,470","Andrews, Robert E.",Incumbent,Green,"4,413","Reitter, John William",Challenger,"1,177","118,011",D,1.43,30.52,69.48,"The other vote was: Chapman, Margaret (Reform) 1,177"
House,New Jersey,N/A,2018,District 2,2,20120101,"116,866","Grossman, Seth",Challenger,"136,685","Drew, Jeff Van",Challenger,Libertarian,"1,726","Ordille, John",Challenger,"3,086","19,819",D,.67,46.09,53.91,"The other vote was: Fenichel, Steven (Time for Truth) 1,154; Sanchez, Anthony Parisi (Cannot be Bought) 1,064; Benfer, William R, (Other) 868"
House,New Jersey,N/A,2016,District 2,2,20120101,"176,338","LoBiondo, Frank A.",Incumbent,"110,838","Cole, David H.",Challenger,Libertarian,"3,773","Ordille, John",Challenger,"6,846","65,500",R,1.27,61.40,38.60,"The other vote was: Keenan, James (Make Government Work) 2,653; Fenichel, Steven (Representing the 99%) 1,574; Beechwood, Eric (People's Independent Progressive) 1,387; Franco, Gabriel Brian (For Political Revolution) 1,232"
